구분,일시,미세먼지(PM10),초미세먼지(PM2.5)
강남구,2017-02-04,107,72
강남구,2017-02-05,79,56
강남구,2017-02-06,47,29
강남구,2017-02-07,44,23
강남구,2017-02-08,63,30
강남구,2017-02-09,56,17
강남구,2017-02-10,36,16
강남구,2017-02-11,32,15
강남구,2017-02-12,33,17
강남구,2017-02-13,49,31
강남구,2017-02-14,57,32
강남구,2017-02-15,65,41
강남구,2017-02-16,90,56
강남구,2017-02-17,72,18
강남구,2017-02-18,35,18
강남구,2017-02-19,46,28
강남구,2017-02-20,50,25
강남구,2017-02-21,49,27
강남구,2017-02-22,42,27
강남구,2017-02-23,40,25
강남구,2017-02-24,29,18
강남구,2017-02-25,50,32
강남구,2017-02-26,52,39
강남구,2017-02-27,44,27
강남구,2017-02-28,48,30
강남구,2017-03-01,60,41
강남구,2017-03-02,35,23
강남구,2017-03-03,45,23
강남구,2017-03-04,57,37
강남구,2017-03-05,72,54
강남구,2017-03-06,39,28
강남구,2017-03-07,36,24
강남구,2017-03-08,48,23
강남구,2017-03-09,52,23
강남구,2017-03-10,48,28
강남구,2017-03-11,69,45
강남구,2017-03-12,97,76
강남구,2017-03-13,67,50
강남구,2017-03-14,58,36
강남구,2017-03-15,43,28
강남구,2017-03-16,68,51
강남구,2017-03-17,77,59
강남구,2017-03-18,69,52
강남구,2017-03-19,74,60
강남구,2017-03-20,97,76
강남구,2017-03-21,127,109
강남구,2017-03-22,58,35
강남구,2017-03-23,79,45
강남구,2017-03-24,64,37
강남구,2017-03-25,72,47
강남구,2017-03-26,62,46
강남구,2017-03-27,70,57
강남구,2017-03-28,88,62
강남구,2017-03-29,59,42
강남구,2017-03-30,71,46
강남구,2017-03-31,56,36
강남구,2017-04-01,22,14
강남구,2017-04-02,46,30
강남구,2017-04-03,77,48
강남구,2017-04-04,74,38
강남구,2017-04-05,49,25
강남구,2017-04-06,25,17
강남구,2017-04-07,45,26
강남구,2017-04-08,62,36
강남구,2017-04-09,40,23
강남구,2017-04-10,26,15
강남구,2017-04-11,57,22
강남구,2017-04-12,72,12
강남구,2017-04-13,76,23
