구분,일시,미세먼지(PM10),초미세먼지(PM2.5)
구로구,2017-01-15,28,14
구로구,2017-01-16,50,27
구로구,2017-01-17,72,42
구로구,2017-01-18,102,69
구로구,2017-01-19,108,71
구로구,2017-01-20,61,41
구로구,2017-01-21,43,28
구로구,2017-01-22,72,29
구로구,2017-01-23,49,34
구로구,2017-01-24,41,28
구로구,2017-01-25,48,32
구로구,2017-01-26,66,44
구로구,2017-01-27,104,33
구로구,2017-01-28,34,14
구로구,2017-01-29,28,15
구로구,2017-01-30,50,33
구로구,2017-01-31,28,16
구로구,2017-02-01,36,21
구로구,2017-02-02,32,16
구로구,2017-02-03,70,43
구로구,2017-02-04,106,70
구로구,2017-02-05,73,51
구로구,2017-02-06,41,27
구로구,2017-02-07,39,20
구로구,2017-02-08,54,28
구로구,2017-02-09,51,20
구로구,2017-02-10,33,17
구로구,2017-02-11,29,17
구로구,2017-02-12,33,18
구로구,2017-02-13,46,29
구로구,2017-02-14,51,32
구로구,2017-02-15,55,36
구로구,2017-02-16,63,41
구로구,2017-02-17,47,20
구로구,2017-02-18,30,16
구로구,2017-02-19,44,25
구로구,2017-02-20,46,24
구로구,2017-02-21,52,29
구로구,2017-02-22,42,27
구로구,2017-02-23,37,22
구로구,2017-02-24,28,17
구로구,2017-02-25,47,28
구로구,2017-02-26,47,30
구로구,2017-02-27,41,25
구로구,2017-02-28,44,25
구로구,2017-03-01,52,34
구로구,2017-03-02,31,20
구로구,2017-03-03,46,21
구로구,2017-03-04,46,26
구로구,2017-03-05,67,45
구로구,2017-03-06,40,25
구로구,2017-03-07,35,20
구로구,2017-03-08,45,21
구로구,2017-03-09,51,21
구로구,2017-03-10,47,26
구로구,2017-03-11,65,36
구로구,2017-03-12,88,56
구로구,2017-03-13,68,40
구로구,2017-03-14,55,28
구로구,2017-03-15,46,23
구로구,2017-03-16,67,41
구로구,2017-03-17,80,51
구로구,2017-03-18,85,52
구로구,2017-03-19,80,49
구로구,2017-03-20,107,62
구로구,2017-03-21,99,57
구로구,2017-03-22,57,31
구로구,2017-03-23,76,40
구로구,2017-03-24,64,34
구로구,2017-03-25,65,38
구로구,2017-03-26,61,39
구로구,2017-03-27,77,53
구로구,2017-03-28,84,52
구로구,2017-03-29,53,33
구로구,2017-03-30,69,37
구로구,2017-03-31,53,32
구로구,2017-04-01,25,17
구로구,2017-04-02,47,31
구로구,2017-04-03,78,49
구로구,2017-04-04,71,43
구로구,2017-04-05,45,26
구로구,2017-04-06,27,18
구로구,2017-04-07,42,26
구로구,2017-04-08,55,35
구로구,2017-04-09,40,24
구로구,2017-04-10,31,17
구로구,2017-04-11,63,27
구로구,2017-04-12,68,12
구로구,2017-04-13,69,22
구로구,2017-04-14,56,20
구로구,2017-04-15,63,30
구로구,2017-04-16,58,29
구로구,2017-04-17,51,25
구로구,2017-04-18,39,20
구로구,2017-04-19,89,31
구로구,2017-04-20,89,25
구로구,2017-04-21,70,21
구로구,2017-04-22,63,22
구로구,2017-04-23,49,20
구로구,2017-04-24,44,18
구로구,2017-04-25,59,26
구로구,2017-04-26,50,18
구로구,2017-04-27,46,14
구로구,2017-04-28,62,21
구로구,2017-04-29,62,25
구로구,2017-04-30,92,46
구로구,2017-05-01,97,47
구로구,2017-05-02,113,49
구로구,2017-05-03,69,29
구로구,2017-05-04,63,29
구로구,2017-05-05,50,23
구로구,2017-05-06,215,21
구로구,2017-05-07,98,15
구로구,2017-05-08,191,34
구로구,2017-05-09,134,28
구로구,2017-05-10,41,16
구로구,2017-05-11,73,34
구로구,2017-05-12,74,44
구로구,2017-05-13,49,26
구로구,2017-05-14,65,17
구로구,2017-05-15,47,13
구로구,2017-05-16,36,15
구로구,2017-05-17,45,20
구로구,2017-05-18,50,26
구로구,2017-05-19,48,23
구로구,2017-05-20,38,20
구로구,2017-05-21,32,19
구로구,2017-05-22,42,24
구로구,2017-05-23,40,22
구로구,2017-05-24,27,16
구로구,2017-05-25,41,15
구로구,2017-05-26,27,9
구로구,2017-05-27,33,14
구로구,2017-05-28,48,22
구로구,2017-05-29,67,32
구로구,2017-05-30,50,20
구로구,2017-05-31,40,18
구로구,2017-06-01,38,14
구로구,2017-06-02,34,12
구로구,2017-06-03,33,12
구로구,2017-06-04,31,12
구로구,2017-06-05,32,16
구로구,2017-06-06,24,12
구로구,2017-06-07,17,10
구로구,2017-06-08,47,31
구로구,2017-06-09,60,33
구로구,2017-06-10,54,13
구로구,2017-06-11,32,6
구로구,2017-06-12,33,9
구로구,2017-06-13,40,18
구로구,2017-06-14,44,21
구로구,2017-06-15,50,24
구로구,2017-06-16,67,37
구로구,2017-06-17,50,19
구로구,2017-06-18,45,19
구로구,2017-06-19,53,34
구로구,2017-06-20,54,24
구로구,2017-06-21,59,35
구로구,2017-06-22,36,15
구로구,2017-06-23,47,25
구로구,2017-06-24,47,23
구로구,2017-06-25,38,12
구로구,2017-06-26,28,17
구로구,2017-06-27,30,19
구로구,2017-06-28,46,30
구로구,2017-06-29,52,33
구로구,2017-06-30,51,32
구로구,2017-07-01,40,28
구로구,2017-07-02,23,15
구로구,2017-07-03,20,13
구로구,2017-07-04,30,20
구로구,2017-07-05,38,26
구로구,2017-07-06,51,36
구로구,2017-07-07,20,12
구로구,2017-07-08,23,14
구로구,2017-07-09,25,19
구로구,2017-07-10,13,8
구로구,2017-07-11,36,22
구로구,2017-07-12,43,24
구로구,2017-07-13,49,34
구로구,2017-07-14,45,35
구로구,2017-07-15,18,14
구로구,2017-07-16,17,13
구로구,2017-07-17,20,13
구로구,2017-07-18,25,19
구로구,2017-07-19,40,31
구로구,2017-07-20,48,38
구로구,2017-07-21,56,46
구로구,2017-07-22,53,42
구로구,2017-07-23,47,37
구로구,2017-07-24,33,24
구로구,2017-07-25,27,18
구로구,2017-07-26,18,12
구로구,2017-07-27,31,19
구로구,2017-07-28,27,22
구로구,2017-07-29,16,10
구로구,2017-07-30,19,15
구로구,2017-07-31,19,14
구로구,2017-08-01,20,14
구로구,2017-08-02,36,27
구로구,2017-08-03,24,17
구로구,2017-08-04,26,21
구로구,2017-08-05,32,26
구로구,2017-08-06,27,19
구로구,2017-08-07,31,24
구로구,2017-08-08,41,32
구로구,2017-08-09,34,27
구로구,2017-08-10,9,7
구로구,2017-08-11,13,7
구로구,2017-08-12,14,7
구로구,2017-08-13,12,7
구로구,2017-08-14,10,5
구로구,2017-08-15,7,4
